# tpr, fnr, fpr
4.430665163472378709e-01,9.425446887937016793e-01,5.745531120629830679e-02
4.431303311990810734e-01,9.425446887937016793e-01,5.745531120629830679e-02
4.431303311990810734e-01,9.425207590514250722e-01,5.747924094857498334e-02
4.434494054582969746e-01,9.425207590514250722e-01,5.747924094857498334e-02
4.434494054582969746e-01,9.424968293091483540e-01,5.750317069085165989e-02
4.434706770755780791e-01,9.424968293091483540e-01,5.750317069085165989e-02
4.434706770755780791e-01,9.424728995668716358e-01,5.752710043312833643e-02
4.435983067792644285e-01,9.424728995668716358e-01,5.752710043312833643e-02
4.435983067792644285e-01,9.424489698245950287e-01,5.755103017540501298e-02
4.436408500138265265e-01,9.424489698245950287e-01,5.755103017540501298e-02
4.436408500138265265e-01,9.424250400823183105e-01,5.757495991768168953e-02
4.436621216311076310e-01,9.424250400823183105e-01,5.757495991768168953e-02
4.436621216311076310e-01,9.423771805977649851e-01,5.762281940223503568e-02
4.438535661866371829e-01,9.423771805977649851e-01,5.762281940223503568e-02
4.438535661866371829e-01,9.423532508554882670e-01,5.764674914451171223e-02
4.438748378039182318e-01,9.423532508554882670e-01,5.764674914451171223e-02
4.438748378039182318e-01,9.423293211132116598e-01,5.767067888678838877e-02
4.440450107421667347e-01,9.423293211132116598e-01,5.767067888678838877e-02
4.440450107421667347e-01,9.423053913709349416e-01,5.769460862906506532e-02
4.442364552976962866e-01,9.423053913709349416e-01,5.769460862906506532e-02
4.442364552976962866e-01,9.422814616286582234e-01,5.771853837134174187e-02
4.442789985322583846e-01,9.422814616286582234e-01,5.771853837134174187e-02
4.442789985322583846e-01,9.422575318863816163e-01,5.774246811361841841e-02
4.443002701495394891e-01,9.422575318863816163e-01,5.774246811361841841e-02
4.443002701495394891e-01,9.422336021441048981e-01,5.776639785589509496e-02
4.443215417668205380e-01,9.422336021441048981e-01,5.776639785589509496e-02
4.443215417668205380e-01,9.422096724018282909e-01,5.779032759817176457e-02
4.444917147050690409e-01,9.422096724018282909e-01,5.779032759817176457e-02
4.444917147050690409e-01,9.421857426595515728e-01,5.781425734044844111e-02
4.445342579396311389e-01,9.421857426595515728e-01,5.781425734044844111e-02
4.445342579396311389e-01,9.421618129172748546e-01,5.783818708272511766e-02
4.445768011741932924e-01,9.421618129172748546e-01,5.783818708272511766e-02
4.445768011741932924e-01,9.421378831749982474e-01,5.786211682500179421e-02
4.448746038161281446e-01,9.421378831749982474e-01,5.786211682500179421e-02
4.448746038161281446e-01,9.421139534327215292e-01,5.788604656727847075e-02
4.448958754334091936e-01,9.421139534327215292e-01,5.788604656727847075e-02
4.448958754334091936e-01,9.420900236904448111e-01,5.790997630955514730e-02
4.449384186679713471e-01,9.420900236904448111e-01,5.790997630955514730e-02
4.449384186679713471e-01,9.420182344636148786e-01,5.798176553638517000e-02
4.450660483716576965e-01,9.420182344636148786e-01,5.798176553638517000e-02
4.450660483716576965e-01,9.419943047213381604e-01,5.800569527866184655e-02
4.450873199889387455e-01,9.419943047213381604e-01,5.800569527866184655e-02
4.450873199889387455e-01,9.419464452367848351e-01,5.805355476321519964e-02
4.451298632235008990e-01,9.419464452367848351e-01,5.805355476321519964e-02
4.453000361617494018e-01,9.419464452367848351e-01,5.805355476321519964e-02
4.453425793963114998e-01,9.419464452367848351e-01,5.805355476321519964e-02
4.455340239518410517e-01,9.419464452367848351e-01,5.805355476321519964e-02
4.455340239518410517e-01,9.418985857522313987e-01,5.810141424776855273e-02
4.456191104209653031e-01,9.418985857522313987e-01,5.810141424776855273e-02
4.456191104209653031e-01,9.418746560099547915e-01,5.812534399004522928e-02
4.456403820382463521e-01,9.418746560099547915e-01,5.812534399004522928e-02
4.456403820382463521e-01,9.418507262676780734e-01,5.814927373232190583e-02
4.456616536555274566e-01,9.418507262676780734e-01,5.814927373232190583e-02
4.456616536555274566e-01,9.418267965254014662e-01,5.817320347459857544e-02
4.456829252728085056e-01,9.418267965254014662e-01,5.817320347459857544e-02
4.456829252728085056e-01,9.418028667831247480e-01,5.819713321687525198e-02
4.457041968900895546e-01,9.418028667831247480e-01,5.819713321687525198e-02
4.457041968900895546e-01,9.417550072985714227e-01,5.824499270142860508e-02
4.458743698283380574e-01,9.417550072985714227e-01,5.824499270142860508e-02
4.458743698283380574e-01,9.416832180717413792e-01,5.831678192825863472e-02
4.460445427665865603e-01,9.416832180717413792e-01,5.831678192825863472e-02
4.460445427665865603e-01,9.416592883294646610e-01,5.834071167053531126e-02
4.464061602603646151e-01,9.416592883294646610e-01,5.834071167053531126e-02
4.464061602603646151e-01,9.416353585871880538e-01,5.836464141281198087e-02
4.464274318776456640e-01,9.416353585871880538e-01,5.836464141281198087e-02
4.464274318776456640e-01,9.415874991026346175e-01,5.841250089736533396e-02
4.465550615813320134e-01,9.415874991026346175e-01,5.841250089736533396e-02
4.465550615813320134e-01,9.415157098758046850e-01,5.848429012419536360e-02
4.467252345195805163e-01,9.415157098758046850e-01,5.848429012419536360e-02
4.467252345195805163e-01,9.414199909066979233e-01,5.858000909330206285e-02
4.467890493714237188e-01,9.414199909066979233e-01,5.858000909330206285e-02
4.467890493714237188e-01,9.413721314221445979e-01,5.862786857785541594e-02
4.468103209887047678e-01,9.413721314221445979e-01,5.862786857785541594e-02
4.468103209887047678e-01,9.413242719375912726e-01,5.867572806240876904e-02
4.470868520133585711e-01,9.413242719375912726e-01,5.867572806240876904e-02
4.470868520133585711e-01,9.412764124530378362e-01,5.872358754696212213e-02
4.471081236306396200e-01,9.412764124530378362e-01,5.872358754696212213e-02
4.471081236306396200e-01,9.412046232262079037e-01,5.879537677379214483e-02
4.471719384824828225e-01,9.412046232262079037e-01,5.879537677379214483e-02
4.471719384824828225e-01,9.411806934839311856e-01,5.881930651606882138e-02
4.472782965688881229e-01,9.411806934839311856e-01,5.881930651606882138e-02
4.472782965688881229e-01,9.411567637416544674e-01,5.884323625834549792e-02
4.473208398034502764e-01,9.411567637416544674e-01,5.884323625834549792e-02
4.473208398034502764e-01,9.411328339993778602e-01,5.886716600062217447e-02
4.473633830380123744e-01,9.411328339993778602e-01,5.886716600062217447e-02
4.473633830380123744e-01,9.410849745148244239e-01,5.891502548517552756e-02
4.473846546552934234e-01,9.410849745148244239e-01,5.891502548517552756e-02
4.473846546552934234e-01,9.410610447725478167e-01,5.893895522745219717e-02
4.474697411244176748e-01,9.410610447725478167e-01,5.893895522745219717e-02
4.474697411244176748e-01,9.410131852879944914e-01,5.898681471200555027e-02
4.476186424453851287e-01,9.410131852879944914e-01,5.898681471200555027e-02
4.476186424453851287e-01,9.409892555457177732e-01,5.901074445428222681e-02
4.476611856799472267e-01,9.409892555457177732e-01,5.901074445428222681e-02
4.476611856799472267e-01,9.409653258034410550e-01,5.903467419655890336e-02
4.478313586181957295e-01,9.409653258034410550e-01,5.903467419655890336e-02
4.478313586181957295e-01,9.409174663188877297e-01,5.908253368111225645e-02
4.479802599391631834e-01,9.409174663188877297e-01,5.908253368111225645e-02
4.479802599391631834e-01,9.408935365766111225e-01,5.910646342338893300e-02
4.480653464082874349e-01,9.408935365766111225e-01,5.910646342338893300e-02
4.480653464082874349e-01,9.408456770920576862e-01,5.915432290794227915e-02
4.481291612601305818e-01,9.408456770920576862e-01,5.915432290794227915e-02
4.481291612601305818e-01,9.408217473497810790e-01,5.917825265021895570e-02
4.481929761119737843e-01,9.408217473497810790e-01,5.917825265021895570e-02
4.481929761119737843e-01,9.407978176075043608e-01,5.920218239249563225e-02
4.482780625810980357e-01,9.407978176075043608e-01,5.920218239249563225e-02
4.482780625810980357e-01,9.407738878652276426e-01,5.922611213477230879e-02
4.483206058156601892e-01,9.407738878652276426e-01,5.922611213477230879e-02
4.483206058156601892e-01,9.407499581229510355e-01,5.925004187704898534e-02
4.483418774329412382e-01,9.407499581229510355e-01,5.925004187704898534e-02
4.483418774329412382e-01,9.407020986383977101e-01,5.929790136160233843e-02
4.484482355193465386e-01,9.407020986383977101e-01,5.929790136160233843e-02
4.484482355193465386e-01,9.406303094115676666e-01,5.936969058843236113e-02
4.484695071366275876e-01,9.406303094115676666e-01,5.936969058843236113e-02
4.484695071366275876e-01,9.406063796692909484e-01,5.939362033070903768e-02
4.486396800748760905e-01,9.406063796692909484e-01,5.939362033070903768e-02
4.486396800748760905e-01,9.405824499270143413e-01,5.941755007298571423e-02
4.487460381612813909e-01,9.405824499270143413e-01,5.941755007298571423e-02
4.487460381612813909e-01,9.405585201847376231e-01,5.944147981526239077e-02
4.488098530131245933e-01,9.405585201847376231e-01,5.944147981526239077e-02
4.488098530131245933e-01,9.404867309579075796e-01,5.951326904209241347e-02
4.488736678649677958e-01,9.404867309579075796e-01,5.951326904209241347e-02
4.488736678649677958e-01,9.404628012156308614e-01,5.953719878436909002e-02
4.489374827168109428e-01,9.404628012156308614e-01,5.953719878436909002e-02
4.489374827168109428e-01,9.403910119888009289e-01,5.960898801119911966e-02
4.490651124204973477e-01,9.403910119888009289e-01,5.960898801119911966e-02
4.490651124204973477e-01,9.403670822465242107e-01,5.963291775347579621e-02
4.490863840377783966e-01,9.403670822465242107e-01,5.963291775347579621e-02
4.490863840377783966e-01,9.403431525042474926e-01,5.965684749575247275e-02
4.491076556550594456e-01,9.403431525042474926e-01,5.965684749575247275e-02
4.491076556550594456e-01,9.403192227619708854e-01,5.968077723802914930e-02
4.491289272723404946e-01,9.403192227619708854e-01,5.968077723802914930e-02
4.491289272723404946e-01,9.402952930196941672e-01,5.970470698030581891e-02
4.491501988896215991e-01,9.402952930196941672e-01,5.970470698030581891e-02
4.491501988896215991e-01,9.402474335351408419e-01,5.975256646485917200e-02
4.492140137414647461e-01,9.402474335351408419e-01,5.975256646485917200e-02
4.492140137414647461e-01,9.402235037928641237e-01,5.977649620713584855e-02
4.492778285933079485e-01,9.402235037928641237e-01,5.977649620713584855e-02
4.493203718278700465e-01,9.402235037928641237e-01,5.977649620713584855e-02
4.494480015315564514e-01,9.402235037928641237e-01,5.977649620713584855e-02
4.494480015315564514e-01,9.401995740505875165e-01,5.980042594941252510e-02
4.496607177043670522e-01,9.401995740505875165e-01,5.980042594941252510e-02
4.496607177043670522e-01,9.401756443083107984e-01,5.982435569168920164e-02
4.497032609389292057e-01,9.401756443083107984e-01,5.982435569168920164e-02
4.497032609389292057e-01,9.401517145660340802e-01,5.984828543396587819e-02
4.497458041734913037e-01,9.401517145660340802e-01,5.984828543396587819e-02
4.497458041734913037e-01,9.401038550814807548e-01,5.989614491851922434e-02
4.497670757907723527e-01,9.401038550814807548e-01,5.989614491851922434e-02
4.497670757907723527e-01,9.400799253392041477e-01,5.992007466079590089e-02
4.497883474080534572e-01,9.400799253392041477e-01,5.992007466079590089e-02
4.497883474080534572e-01,9.400559955969274295e-01,5.994400440307257744e-02
4.498096190253345061e-01,9.400559955969274295e-01,5.994400440307257744e-02
4.498096190253345061e-01,9.400320658546507113e-01,5.996793414534925398e-02
4.499797919635830090e-01,9.400320658546507113e-01,5.996793414534925398e-02
4.499797919635830090e-01,9.400081361123741042e-01,5.999186388762593053e-02
4.500436068154261560e-01,9.400081361123741042e-01,5.999186388762593053e-02
4.500436068154261560e-01,9.399842063700973860e-01,6.001579362990260708e-02
4.502563229882368123e-01,9.399842063700973860e-01,6.001579362990260708e-02
4.502563229882368123e-01,9.399602766278206678e-01,6.003972337217928362e-02
4.502775946055178613e-01,9.399602766278206678e-01,6.003972337217928362e-02
4.502775946055178613e-01,9.399363468855440606e-01,6.006365311445596017e-02
4.503414094573610638e-01,9.399363468855440606e-01,6.006365311445596017e-02
4.503414094573610638e-01,9.399124171432673425e-01,6.008758285673262978e-02
4.503839526919231617e-01,9.399124171432673425e-01,6.008758285673262978e-02
4.503839526919231617e-01,9.398884874009907353e-01,6.011151259900930632e-02
4.504052243092042107e-01,9.398884874009907353e-01,6.011151259900930632e-02
4.504052243092042107e-01,9.398406279164372989e-01,6.015937208356265942e-02
4.505753972474527136e-01,9.398406279164372989e-01,6.015937208356265942e-02
4.505753972474527136e-01,9.398166981741606918e-01,6.018330182583933596e-02
4.506604837165769650e-01,9.398166981741606918e-01,6.018330182583933596e-02
4.506604837165769650e-01,9.397927684318839736e-01,6.020723156811601251e-02
4.508944715066686704e-01,9.397927684318839736e-01,6.020723156811601251e-02
4.508944715066686704e-01,9.397688386896072554e-01,6.023116131039268906e-02
4.509370147412307683e-01,9.397688386896072554e-01,6.023116131039268906e-02
4.509370147412307683e-01,9.397449089473306483e-01,6.025509105266936560e-02
4.512773606177277741e-01,9.397449089473306483e-01,6.025509105266936560e-02
4.512773606177277741e-01,9.397209792050539301e-01,6.027902079494603521e-02
4.513411754695709766e-01,9.397209792050539301e-01,6.027902079494603521e-02
4.513411754695709766e-01,9.396970494627773229e-01,6.030295053722271176e-02
4.515326200251005284e-01,9.396970494627773229e-01,6.030295053722271176e-02
4.515326200251005284e-01,9.396491899782238866e-01,6.035081002177606485e-02
4.515751632596626264e-01,9.396491899782238866e-01,6.035081002177606485e-02
4.515751632596626264e-01,9.396013304936705612e-01,6.039866950632941794e-02
4.518304226670353807e-01,9.396013304936705612e-01,6.039866950632941794e-02
4.518304226670353807e-01,9.395774007513939541e-01,6.042259924860609449e-02
4.518516942843164297e-01,9.395774007513939541e-01,6.042259924860609449e-02
4.518516942843164297e-01,9.395295412668405177e-01,6.047045873315944065e-02
4.518729659015974787e-01,9.395295412668405177e-01,6.047045873315944065e-02
4.518729659015974787e-01,9.394338222977338670e-01,6.056617770226614683e-02
4.519367807534406811e-01,9.394338222977338670e-01,6.056617770226614683e-02
4.519367807534406811e-01,9.394098925554571489e-01,6.059010744454282338e-02
4.520005956052838836e-01,9.394098925554571489e-01,6.059010744454282338e-02
4.520005956052838836e-01,9.393859628131805417e-01,6.061403718681949992e-02
4.522345833953755334e-01,9.393859628131805417e-01,6.061403718681949992e-02
4.522345833953755334e-01,9.393381033286271053e-01,6.066189667137284608e-02
4.522771266299376869e-01,9.393381033286271053e-01,6.066189667137284608e-02
4.522771266299376869e-01,9.393141735863504982e-01,6.068582641364952263e-02
4.523409414817808338e-01,9.393141735863504982e-01,6.068582641364952263e-02
4.523409414817808338e-01,9.392902438440737800e-01,6.070975615592619917e-02
4.524260279509050853e-01,9.392902438440737800e-01,6.070975615592619917e-02
4.524260279509050853e-01,9.392663141017971729e-01,6.073368589820287572e-02
4.525111144200293367e-01,9.392663141017971729e-01,6.073368589820287572e-02
4.525111144200293367e-01,9.392184546172437365e-01,6.078154538275622881e-02
4.526174725064346371e-01,9.392184546172437365e-01,6.078154538275622881e-02
4.526174725064346371e-01,9.391945248749671293e-01,6.080547512503290536e-02
4.526600157409967906e-01,9.391945248749671293e-01,6.080547512503290536e-02
4.526600157409967906e-01,9.391705951326904112e-01,6.082940486730958191e-02
4.527025589755588886e-01,9.391705951326904112e-01,6.082940486730958191e-02
4.527025589755588886e-01,9.391227356481370858e-01,6.087726435186292806e-02
4.527238305928399931e-01,9.391227356481370858e-01,6.087726435186292806e-02
4.527238305928399931e-01,9.390988059058603676e-01,6.090119409413960461e-02
4.529152751483695449e-01,9.390988059058603676e-01,6.090119409413960461e-02
4.529152751483695449e-01,9.390748761635837605e-01,6.092512383641628115e-02
